Name,Value,country,league_name,seasonid,seasonyear
data,Cyprus Cypriot Cup,Cyprus,Cypriot Cup,16106,20252026
data,Mozambique Mocambola,Mozambique,Mocambola,2706,2019
data,Mozambique Mocambola,Mozambique,Mocambola,3308,2018
data,Mozambique Mocambola,Mozambique,Mocambola,3310,2017
data,Mozambique Mocambola,Mozambique,Mocambola,3313,2016
data,Mozambique Mocambola,Mozambique,Mocambola,3314,2015
data,Mozambique Mocambola,Mozambique,Mocambola,3315,2014
data,Mozambique Mocambola,Mozambique,Mocambola,5442,2021
data,Mozambique Mocambola,Mozambique,Mocambola,7388,2022
data,Mozambique Mocambola,Mozambique,Mocambola,9154,2023
data,Mozambique Mocambola,Mozambique,Mocambola,11492,2024
data,Mozambique Mocambola,Mozambique,Mocambola,16227,2025
data,Slovenia Slovenia Cup,Slovenia,Slovenia Cup,2707,20192020
data,Slovenia Slovenia Cup,Slovenia,Slovenia Cup,4830,20202021
data,Slovenia Slovenia Cup,Slovenia,Slovenia Cup,6487,20212022
data,Slovenia Slovenia Cup,Slovenia,Slovenia Cup,8378,20222023
data,Slovenia Slovenia Cup,Slovenia,Slovenia Cup,10695,20232024
data,Slovenia Slovenia Cup,Slovenia,Slovenia Cup,13352,20242025
data,Slovenia Slovenia Cup,Slovenia,Slovenia Cup,15870,20252026
data,Slovenia 3. SNL,Slovenia,3. SNL,2709,20192020
data,Slovenia 3. SNL,Slovenia,3. SNL,4636,20202021
data,Slovenia 3. SNL,Slovenia,3. SNL,6443,20212022
data,Slovenia 3. SNL,Slovenia,3. SNL,7925,20222023
data,Slovenia 3. SNL,Slovenia,3. SNL,9949,20232024
data,Slovenia 3. SNL,Slovenia,3. SNL,12758,20242025
data,Slovenia 3. SNL,Slovenia,3. SNL,15262,20252026
data,Czech Republic 4. Liga Division A,Czech Republic,4. Liga Division A,2736,20192020
data,Czech Republic 4. Liga Division A,Czech Republic,4. Liga Division A,4558,20202021
data,Czech Republic 4. Liga Division A,Czech Republic,4. Liga Division A,6246,20212022
data,Czech Republic 4. Liga Division A,Czech Republic,4. Liga Division A,7682,20222023
data,Czech Republic 4. Liga Division A,Czech Republic,4. Liga Division A,9615,20232024
data,Czech Republic 4. Liga Division A,Czech Republic,4. Liga Division A,12972,20242025
data,Czech Republic 4. Liga Division A,Czech Republic,4. Liga Division A,15316,20252026
data,Czech Republic 4. Liga Division B,Czech Republic,4. Liga Division B,2739,20192020
data,Czech Republic 4. Liga Division B,Czech Republic,4. Liga Division B,4559,20202021
data,Czech Republic 4. Liga Division B,Czech Republic,4. Liga Division B,6247,20212022
data,Czech Republic 4. Liga Division B,Czech Republic,4. Liga Division B,7680,20222023
data,Czech Republic 4. Liga Division B,Czech Republic,4. Liga Division B,9616,20232024
data,Czech Republic 4. Liga Division B,Czech Republic,4. Liga Division B,12520,20242025
data,Czech Republic 4. Liga Division B,Czech Republic,4. Liga Division B,15573,20252026
data,Czech Republic 4. Liga Division C,Czech Republic,4. Liga Division C,2740,20192020
data,Czech Republic 4. Liga Division C,Czech Republic,4. Liga Division C,5915,20202021
data,Czech Republic 4. Liga Division C,Czech Republic,4. Liga Division C,6248,20212022
data,Czech Republic 4. Liga Division C,Czech Republic,4. Liga Division C,7693,20222023
data,Czech Republic 4. Liga Division C,Czech Republic,4. Liga Division C,9617,20232024
data,Czech Republic 4. Liga Division C,Czech Republic,4. Liga Division C,12505,20242025
data,Czech Republic 4. Liga Division C,Czech Republic,4. Liga Division C,15325,20252026
data,Czech Republic 4. Liga Division E,Czech Republic,4. Liga Division E,2741,20192020
data,Czech Republic 4. Liga Division E,Czech Republic,4. Liga Division E,4564,20202021
data,Czech Republic 4. Liga Division E,Czech Republic,4. Liga Division E,6249,20212022
data,Czech Republic 4. Liga Division E,Czech Republic,4. Liga Division E,7694,20222023
data,Czech Republic 4. Liga Division E,Czech Republic,4. Liga Division E,9618,20232024
data,Czech Republic 4. Liga Division E,Czech Republic,4. Liga Division E,12499,20242025
data,Czech Republic 4. Liga Division E,Czech Republic,4. Liga Division E,15314,20252026
data,Denmark Danish Cup,Denmark,Danish Cup,2748,20192020
data,Denmark Danish Cup,Denmark,Danish Cup,4805,20202021
data,Denmark Danish Cup,Denmark,Danish Cup,6255,20212022
data,Denmark Danish Cup,Denmark,Danish Cup,7735,20222023
data,Denmark Danish Cup,Denmark,Danish Cup,10283,20232024
data,Denmark Danish Cup,Denmark,Danish Cup,12568,20242025
data,Denmark Danish Cup,Denmark,Danish Cup,15631,20252026
data,Lithuania Lithuanian Cup,Lithuania,Lithuanian Cup,2749,2019
data,Lithuania Lithuanian Cup,Lithuania,Lithuanian Cup,4448,2020
data,Lithuania Lithuanian Cup,Lithuania,Lithuanian Cup,5848,2021
data,Lithuania Lithuanian Cup,Lithuania,Lithuanian Cup,7295,2022
data,Lithuania Lithuanian Cup,Lithuania,Lithuanian Cup,9215,2023
data,Lithuania Lithuanian Cup,Lithuania,Lithuanian Cup,11446,2024
data,Lithuania Lithuanian Cup,Lithuania,Lithuanian Cup,14650,2025
data,China Chinese FA Cup,China,Chinese FA Cup,2751,2019
data,China Chinese FA Cup,China,Chinese FA Cup,4962,2020
data,China Chinese FA Cup,China,Chinese FA Cup,6245,2021
data,China Chinese FA Cup,China,Chinese FA Cup,8221,2022
data,China Chinese FA Cup,China,Chinese FA Cup,9342,2023
data,China Chinese FA Cup,China,Chinese FA Cup,11317,2024
data,China Chinese FA Cup,China,Chinese FA Cup,14426,2025
data,Australia FFA Cup,Australia,FFA Cup,2752,2019
data,Australia FFA Cup,Australia,FFA Cup,6359,2021
data,Australia FFA Cup,Australia,FFA Cup,7370,2022
data,Australia FFA Cup,Australia,FFA Cup,9606,2023
data,Australia FFA Cup,Australia,FFA Cup,12154,2024
data,Australia FFA Cup,Australia,FFA Cup,14692,2025
data,Austria Austrian Cup,Austria,Austrian Cup,2753,20192020
data,Austria Austrian Cup,Austria,Austrian Cup,4782,20202021
data,Austria Austrian Cup,Austria,Austrian Cup,6072,20212022
data,Austria Austrian Cup,Austria,Austrian Cup,7614,20222023
data,Austria Austrian Cup,Austria,Austrian Cup,9987,20232024
data,Austria Austrian Cup,Austria,Austrian Cup,12272,20242025
data,Austria Austrian Cup,Austria,Austrian Cup,15903,20252026
data,Sweden Svenska Cupen,Sweden,Svenska Cupen,2755,20192020
data,Sweden Svenska Cupen,Sweden,Svenska Cupen,4529,20202021
data,Sweden Svenska Cupen,Sweden,Svenska Cupen,5932,20212022
data,Sweden Svenska Cupen,Sweden,Svenska Cupen,7434,20222023
data,Sweden Svenska Cupen,Sweden,Svenska Cupen,9298,20232024
data,Sweden Svenska Cupen,Sweden,Svenska Cupen,12123,20242025
data,Sweden Svenska Cupen,Sweden,Svenska Cupen,14702,20252026
data,Switzerland Swiss Cup,Switzerland,Swiss Cup,2765,20192020
data,Switzerland Swiss Cup,Switzerland,Swiss Cup,4808,20202021
data,Switzerland Swiss Cup,Switzerland,Swiss Cup,6122,20212022
data,Switzerland Swiss Cup,Switzerland,Swiss Cup,7736,20222023
data,Switzerland Swiss Cup,Switzerland,Swiss Cup,9677,20232024
data,Switzerland Swiss Cup,Switzerland,Swiss Cup,12688,20242025
data,Switzerland Swiss Cup,Switzerland,Swiss Cup,15079,20252026
data,South Korea Korean FA Cup,South Korea,Korean FA Cup,2767,2019
data,South Korea Korean FA Cup,South Korea,Korean FA Cup,4380,2020
data,South Korea Korean FA Cup,South Korea,Korean FA Cup,5649,2021
data,South Korea Korean FA Cup,South Korea,Korean FA Cup,7138,2022
data,South Korea Korean FA Cup,South Korea,Korean FA Cup,9044,2023
data,South Korea Korean FA Cup,South Korea,Korean FA Cup,11302,2024
data,South Korea Korean FA Cup,South Korea,Korean FA Cup,14281,2025
data,Greece Super League 2,Greece,Super League 2,2784,20192020
data,Greece Super League 2,Greece,Super League 2,5177,20202021
data,Greece Super League 2,Greece,Super League 2,6739,20212022
data,Greece Super League 2,Greece,Super League 2,8571,20222023
data,Greece Super League 2,Greece,Super League 2,13694,20242025
data,Greece Super League 2,Greece,Super League 2,16015,20252026
data,Italy Serie D Group A,Italy,Serie D Group A,2794,20192020
data,Italy Serie D Group A,Italy,Serie D Group A,5099,20202021
data,Italy Serie D Group A,Italy,Serie D Group A,6662,20212022
data,Italy Serie D Group A,Italy,Serie D Group A,8251,20222023
data,Italy Serie D Group A,Italy,Serie D Group A,10579,20232024
data,Italy Serie D Group A,Italy,Serie D Group A,13475,20242025
data,Italy Serie D Group A,Italy,Serie D Group A,15710,20252026
data,Italy Serie D Group C,Italy,Serie D Group C,2796,20192020
data,Italy Serie D Group C,Italy,Serie D Group C,5097,20202021
data,Italy Serie D Group C,Italy,Serie D Group C,6664,20212022
data,Italy Serie D Group C,Italy,Serie D Group C,8252,20222023
data,Italy Serie D Group C,Italy,Serie D Group C,10580,20232024
data,Italy Serie D Group C,Italy,Serie D Group C,13479,20242025
data,Italy Serie D Group C,Italy,Serie D Group C,15718,20252026
data,Italy Serie D Group B,Italy,Serie D Group B,2797,20192020
data,Italy Serie D Group B,Italy,Serie D Group B,5098,20202021
data,Italy Serie D Group B,Italy,Serie D Group B,6663,20212022
data,Italy Serie D Group B,Italy,Serie D Group B,8254,20222023
data,Italy Serie D Group B,Italy,Serie D Group B,10581,20232024
data,Italy Serie D Group B,Italy,Serie D Group B,13232,20242025
data,Italy Serie D Group B,Italy,Serie D Group B,15706,20252026
data,Italy Serie D Group E,Italy,Serie D Group E,2798,20192020
data,Italy Serie D Group E,Italy,Serie D Group E,5094,20202021
data,Italy Serie D Group E,Italy,Serie D Group E,6666,20212022
data,Italy Serie D Group E,Italy,Serie D Group E,8255,20222023
data,Italy Serie D Group E,Italy,Serie D Group E,10582,20232024
data,Italy Serie D Group E,Italy,Serie D Group E,13473,20242025
data,Italy Serie D Group E,Italy,Serie D Group E,15685,20252026
data,Italy Serie D Group F,Italy,Serie D Group F,2799,20192020
data,Italy Serie D Group F,Italy,Serie D Group F,5087,20202021
data,Italy Serie D Group F,Italy,Serie D Group F,6667,20212022
data,Italy Serie D Group F,Italy,Serie D Group F,8261,20222023
data,Italy Serie D Group F,Italy,Serie D Group F,10583,20232024
data,Italy Serie D Group F,Italy,Serie D Group F,13470,20242025
data,Italy Serie D Group F,Italy,Serie D Group F,15707,20252026
data,Italy Serie D Group G,Italy,Serie D Group G,2800,20192020
data,Italy Serie D Group G,Italy,Serie D Group G,5093,20202021
data,Italy Serie D Group G,Italy,Serie D Group G,6668,20212022
data,Italy Serie D Group G,Italy,Serie D Group G,8262,20222023
data,Italy Serie D Group G,Italy,Serie D Group G,10584,20232024
data,Italy Serie D Group G,Italy,Serie D Group G,13469,20242025
data,Italy Serie D Group G,Italy,Serie D Group G,15712,20252026
data,Italy Serie D Group H,Italy,Serie D Group H,2801,20192020
data,Italy Serie D Group H,Italy,Serie D Group H,5092,20202021
data,Italy Serie D Group H,Italy,Serie D Group H,6670,20212022
data,Italy Serie D Group H,Italy,Serie D Group H,8263,20222023
data,Italy Serie D Group H,Italy,Serie D Group H,10585,20232024
data,Italy Serie D Group H,Italy,Serie D Group H,13477,20242025
data,Italy Serie D Group H,Italy,Serie D Group H,15693,20252026
data,Italy Serie D Group I,Italy,Serie D Group I,2802,20192020
data,Italy Serie D Group I,Italy,Serie D Group I,5091,20202021
data,Italy Serie D Group I,Italy,Serie D Group I,6671,20212022
data,Italy Serie D Group I,Italy,Serie D Group I,8442,20222023
data,Italy Serie D Group I,Italy,Serie D Group I,10587,20232024
data,Italy Serie D Group I,Italy,Serie D Group I,13472,20242025
data,Italy Serie D Group I,Italy,Serie D Group I,15705,20252026
data,Romania 3. Liga Series 1,Romania,3. Liga Series 1,2805,20192020
data,Romania 3. Liga Series 1,Romania,3. Liga Series 1,4965,20202021
data,Romania 3. Liga Series 1,Romania,3. Liga Series 1,6592,20212022
data,Romania 3. Liga Series 1,Romania,3. Liga Series 1,8275,20222023
data,Romania 3. Liga Series 1,Romania,3. Liga Series 1,10353,20232024
data,Romania 3. Liga Series 1,Romania,3. Liga Series 1,13382,20242025
data,Romania 3. Liga Series 1,Romania,3. Liga Series 1,15917,20252026
data,Romania 3. Liga Series 2,Romania,3. Liga Series 2,2806,20192020
data,Romania 3. Liga Series 2,Romania,3. Liga Series 2,4966,20202021
data,Romania 3. Liga Series 2,Romania,3. Liga Series 2,6591,20212022
data,Romania 3. Liga Series 2,Romania,3. Liga Series 2,8270,20222023
data,Romania 3. Liga Series 2,Romania,3. Liga Series 2,10354,20232024
data,Romania 3. Liga Series 2,Romania,3. Liga Series 2,13367,20242025
data,Romania 3. Liga Series 2,Romania,3. Liga Series 2,15913,20252026
data,Romania 3. Liga Series 3,Romania,3. Liga Series 3,2807,20192020
data,Romania 3. Liga Series 3,Romania,3. Liga Series 3,4970,20202021
data,Romania 3. Liga Series 3,Romania,3. Liga Series 3,6596,20212022
data,Romania 3. Liga Series 3,Romania,3. Liga Series 3,8271,20222023
data,Romania 3. Liga Series 3,Romania,3. Liga Series 3,10355,20232024
data,Romania 3. Liga Series 3,Romania,3. Liga Series 3,13364,20242025
data,Romania 3. Liga Series 3,Romania,3. Liga Series 3,15900,20252026
data,Romania 3. Liga Series 4,Romania,3. Liga Series 4,2808,20192020
data,Romania 3. Liga Series 4,Romania,3. Liga Series 4,4969,20202021
data,Romania 3. Liga Series 4,Romania,3. Liga Series 4,6597,20212022
data,Romania 3. Liga Series 4,Romania,3. Liga Series 4,8272,20222023
data,Romania 3. Liga Series 4,Romania,3. Liga Series 4,10356,20232024
data,Romania 3. Liga Series 4,Romania,3. Liga Series 4,13361,20242025
data,Romania 3. Liga Series 4,Romania,3. Liga Series 4,15911,20252026
data,Romania 3. Liga Series 5,Romania,3. Liga Series 5,2811,20192020
data,Romania 3. Liga Series 5,Romania,3. Liga Series 5,4973,20202021
data,Romania 3. Liga Series 5,Romania,3. Liga Series 5,6598,20212022
data,Romania 3. Liga Series 5,Romania,3. Liga Series 5,8273,20222023
data,Romania 3. Liga Series 5,Romania,3. Liga Series 5,10361,20232024
data,Romania 3. Liga Series 5,Romania,3. Liga Series 5,13383,20242025
data,Romania 3. Liga Series 5,Romania,3. Liga Series 5,15899,20252026
data,Armenia Armenian Cup,Armenia,Armenian Cup,2813,20192020
data,Armenia Armenian Cup,Armenia,Armenian Cup,4899,20202021
data,Armenia Armenian Cup,Armenia,Armenian Cup,6549,20212022
data,Armenia Armenian Cup,Armenia,Armenian Cup,8474,20222023
data,Armenia Armenian Cup,Armenia,Armenian Cup,10733,20232024
data,Armenia Armenian Cup,Armenia,Armenian Cup,13345,20242025
data,Armenia Armenian Cup,Armenia,Armenian Cup,15996,20252026
data,Albania Albanian Cup,Albania,Albanian Cup,2817,20192020
data,Albania Albanian Cup,Albania,Albanian Cup,5271,20202021
data,Albania Albanian Cup,Albania,Albanian Cup,6545,20212022
data,Albania Albanian Cup,Albania,Albanian Cup,8427,20222023
data,Albania Albanian Cup,Albania,Albanian Cup,10534,20232024
data,Albania Albanian Cup,Albania,Albanian Cup,13639,20242025
data,Albania Albanian Cup,Albania,Albanian Cup,16079,20252026
data,Chile Copa Chile,Chile,Copa Chile,2825,2019
data,Chile Copa Chile,Chile,Copa Chile,5929,2021
data,Chile Copa Chile,Chile,Copa Chile,7259,2022
data,Chile Copa Chile,Chile,Copa Chile,9144,2023
data,Chile Copa Chile,Chile,Copa Chile,11529,2024
data,Chile Copa Chile,Chile,Copa Chile,14121,2025
data,Colombia Copa Colombia,Colombia,Copa Colombia,2827,2019
data,Colombia Copa Colombia,Colombia,Copa Colombia,3771,2020
data,Colombia Copa Colombia,Colombia,Copa Colombia,5751,2021
data,Colombia Copa Colombia,Colombia,Copa Colombia,6896,2022
data,Colombia Copa Colombia,Colombia,Copa Colombia,8896,2023
data,Colombia Copa Colombia,Colombia,Copa Colombia,11409,2024
data,Colombia Copa Colombia,Colombia,Copa Colombia,14783,2025
data,Faroe Islands Faroe Islands Cup,Faroe Islands,Faroe Islands Cup,2836,2019
data,Faroe Islands Faroe Islands Cup,Faroe Islands,Faroe Islands Cup,4477,2020
data,Faroe Islands Faroe Islands Cup,Faroe Islands,Faroe Islands Cup,5725,2021
data,Faroe Islands Faroe Islands Cup,Faroe Islands,Faroe Islands Cup,7269,2022
data,Faroe Islands Faroe Islands Cup,Faroe Islands,Faroe Islands Cup,9149,2023
data,Faroe Islands Faroe Islands Cup,Faroe Islands,Faroe Islands Cup,11427,2024
data,Faroe Islands Faroe Islands Cup,Faroe Islands,Faroe Islands Cup,14408,2025
data,Iceland Iceland Cup,Iceland,Iceland Cup,2840,2019
data,Iceland Iceland Cup,Iceland,Iceland Cup,4422,2020
data,Iceland Iceland Cup,Iceland,Iceland Cup,5526,2021
data,Iceland Iceland Cup,Iceland,Iceland Cup,7113,2022
data,Iceland Iceland Cup,Iceland,Iceland Cup,9056,2023
data,Iceland Iceland Cup,Iceland,Iceland Cup,11183,2024
data,Iceland Iceland Cup,Iceland,Iceland Cup,16225,2025
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,2850,2019
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,4400,2020
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,5623,2021
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,6965,2022
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,9060,2023
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,10724,20232024
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,13597,20242025
data,Vietnam Vietnam Cup,Vietnam,Vietnam Cup,15777,20252026
data,Singapore Singapore Cup,Singapore,Singapore Cup,2858,2019
data,Singapore Singapore Cup,Singapore,Singapore Cup,8456,2022
data,Singapore Singapore Cup,Singapore,Singapore Cup,10648,2023
data,Singapore Singapore Cup,Singapore,Singapore Cup,14059,20242025
data,Estonia Estonian Cup,Estonia,Estonian Cup,2860,20192020
data,Estonia Estonian Cup,Estonia,Estonian Cup,4509,20202021
data,Estonia Estonian Cup,Estonia,Estonian Cup,5967,20212022
data,Estonia Estonian Cup,Estonia,Estonian Cup,7423,20222023
data,Estonia Estonian Cup,Estonia,Estonian Cup,9422,20232024
data,Estonia Estonian Cup,Estonia,Estonian Cup,12582,20242025
data,Estonia Estonian Cup,Estonia,Estonian Cup,14785,20252026
data,Belgium Super League Women,Belgium,Super League Women,2861,20192020
data,Belgium Super League Women,Belgium,Super League Women,3181,20162017
data,Belgium Super League Women,Belgium,Super League Women,3183,20152016
data,Belgium Super League Women,Belgium,Super League Women,3192,20182019
data,Belgium Super League Women,Belgium,Super League Women,3193,20172018
data,Belgium Super League Women,Belgium,Super League Women,4696,20202021
data,Belgium Super League Women,Belgium,Super League Women,6375,20212022
data,Belgium Super League Women,Belgium,Super League Women,7763,20222023
data,Belgium Super League Women,Belgium,Super League Women,9590,20232024
data,Belgium Super League Women,Belgium,Super League Women,12142,20242025
data,Belgium Super League Women,Belgium,Super League Women,15374,20252026
data,Belarus Second Division Playoffs,Belarus,Second Division Playoffs,2863,2019
data,Belarus Second Division Playoffs,Belarus,Second Division Playoffs,8450,2022
data,Belarus Second Division Playoffs,Belarus,Second Division Playoffs,10799,2023
data,Croatia 3. HNL West,Croatia,3. HNL West,2864,20192020
data,Croatia 3. HNL West,Croatia,3. HNL West,3201,20182019
data,Croatia 3. HNL West,Croatia,3. HNL West,3203,20172018
data,Croatia 3. HNL West,Croatia,3. HNL West,3205,20162017
data,Croatia 3. HNL West,Croatia,3. HNL West,4822,20202021
data,Croatia 3. HNL West,Croatia,3. HNL West,6391,20212022
data,Croatia 3. HNL West,Croatia,3. HNL West,8297,20222023
data,Croatia 3. HNL West,Croatia,3. HNL West,10157,20232024
data,Croatia 3. HNL West,Croatia,3. HNL West,13264,20242025
data,Croatia 3. HNL West,Croatia,3. HNL West,15803,20252026
data,Croatia 3. HNL South,Croatia,3. HNL South,2865,20192020
data,Croatia 3. HNL South,Croatia,3. HNL South,3196,20182019
data,Croatia 3. HNL South,Croatia,3. HNL South,3197,20172018
data,Croatia 3. HNL South,Croatia,3. HNL South,4821,20202021
data,Croatia 3. HNL South,Croatia,3. HNL South,6452,20212022
data,Croatia 3. HNL South,Croatia,3. HNL South,8295,20222023
data,Croatia 3. HNL South,Croatia,3. HNL South,10314,20232024
data,Croatia 3. HNL South,Croatia,3. HNL South,13338,20242025
data,Croatia 3. HNL South,Croatia,3. HNL South,15812,20252026
data,Croatia 3. HNL East,Croatia,3. HNL East,2866,20192020
data,Croatia 3. HNL East,Croatia,3. HNL East,4817,20202021
data,Croatia 3. HNL East,Croatia,3. HNL East,6390,20212022
data,Croatia 3. HNL East,Croatia,3. HNL East,8244,20222023
data,Croatia 3. HNL East,Croatia,3. HNL East,10202,20232024
data,Croatia 3. HNL East,Croatia,3. HNL East,13266,20242025
data,Croatia 3. HNL East,Croatia,3. HNL East,15785,20252026
data,Croatia Croatian Football Cup,Croatia,Croatian Football Cup,2867,20192020
data,Croatia Croatian Football Cup,Croatia,Croatian Football Cup,4824,20202021
data,Croatia Croatian Football Cup,Croatia,Croatian Football Cup,6454,20212022
data,Croatia Croatian Football Cup,Croatia,Croatian Football Cup,7902,20222023
data,Croatia Croatian Football Cup,Croatia,Croatian Football Cup,9946,20232024
data,Croatia Croatian Football Cup,Croatia,Croatian Football Cup,13133,20242025
data,Croatia Croatian Football Cup,Croatia,Croatian Football Cup,14947,20252026
data,Georgia Erovnuli Liga 2,Georgia,Erovnuli Liga 2,2869,2019
data,Georgia Erovnuli Liga 2,Georgia,Erovnuli Liga 2,3681,2020
data,Georgia Erovnuli Liga 2,Georgia,Erovnuli Liga 2,5520,2021
data,Georgia Erovnuli Liga 2,Georgia,Erovnuli Liga 2,7023,2022
data,Georgia Erovnuli Liga 2,Georgia,Erovnuli Liga 2,8956,2023
data,Georgia Erovnuli Liga 2,Georgia,Erovnuli Liga 2,11134,2024
data,Georgia Erovnuli Liga 2,Georgia,Erovnuli Liga 2,14113,2025
data,Georgia Liga 3,Georgia,Liga 3,2870,2019
data,Georgia Liga 3,Georgia,Liga 3,3331,2018
data,Georgia Liga 3,Georgia,Liga 3,3332,2017
data,Georgia Liga 3,Georgia,Liga 3,3333,2016
data,Georgia Liga 3,Georgia,Liga 3,3334,20152016
data,Georgia Liga 3,Georgia,Liga 3,3335,20142015
data,Georgia Liga 3,Georgia,Liga 3,4523,2020
data,Georgia Liga 3,Georgia,Liga 3,5601,2021
data,Georgia Liga 3,Georgia,Liga 3,7022,2022
data,Georgia Liga 3,Georgia,Liga 3,9053,2023
data,Georgia Liga 3,Georgia,Liga 3,11137,2024
data,Georgia Liga 3,Georgia,Liga 3,14921,2025
data,Georgia David Kipiani Cup,Georgia,David Kipiani Cup,2871,2019
data,Georgia David Kipiani Cup,Georgia,David Kipiani Cup,4649,2020
data,Georgia David Kipiani Cup,Georgia,David Kipiani Cup,5734,2021
data,Georgia David Kipiani Cup,Georgia,David Kipiani Cup,7390,2022
data,Georgia David Kipiani Cup,Georgia,David Kipiani Cup,9330,2023
data,Georgia David Kipiani Cup,Georgia,David Kipiani Cup,11939,2024
data,Georgia David Kipiani Cup,Georgia,David Kipiani Cup,14920,2025
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,2872,2019
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,3106,2018
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,3108,2017
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,3109,20162017
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,3111,20152016
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,3113,20142015
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,6657,2021
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,8075,2022
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,10607,2023
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,13688,2024
data,India Calcutta Premier Division A,India,Calcutta Premier Division A,15935,2025
data,Kazakhstan Kazakhstan Cup,Kazakhstan,Kazakhstan Cup,2873,2019
data,Kazakhstan Kazakhstan Cup,Kazakhstan,Kazakhstan Cup,3824,2020
data,Kazakhstan Kazakhstan Cup,Kazakhstan,Kazakhstan Cup,5752,2021
data,Kazakhstan Kazakhstan Cup,Kazakhstan,Kazakhstan Cup,7283,2022
data,Kazakhstan Kazakhstan Cup,Kazakhstan,Kazakhstan Cup,9032,2023
data,Kazakhstan Kazakhstan Cup,Kazakhstan,Kazakhstan Cup,11368,2024
data,Kazakhstan Kazakhstan Cup,Kazakhstan,Kazakhstan Cup,14470,2025
data,Serbia Srpska Liga Belgrade,Serbia,Srpska Liga Belgrade,2875,20192020
data,Serbia Srpska Liga Belgrade,Serbia,Srpska Liga Belgrade,4601,20202021
data,Serbia Srpska Liga Belgrade,Serbia,Srpska Liga Belgrade,6429,20212022
data,Serbia Srpska Liga Belgrade,Serbia,Srpska Liga Belgrade,8333,20222023
data,Serbia Srpska Liga Belgrade,Serbia,Srpska Liga Belgrade,10222,20232024
data,Serbia Srpska Liga Belgrade,Serbia,Srpska Liga Belgrade,13126,20242025
data,Serbia Srpska Liga Belgrade,Serbia,Srpska Liga Belgrade,15760,20252026
data,Serbia Srpska Liga Vojvodina,Serbia,Srpska Liga Vojvodina,2876,20192020
data,Serbia Srpska Liga Vojvodina,Serbia,Srpska Liga Vojvodina,4603,20202021
data,Serbia Srpska Liga Vojvodina,Serbia,Srpska Liga Vojvodina,6430,20212022
data,Serbia Srpska Liga Vojvodina,Serbia,Srpska Liga Vojvodina,8334,20222023
data,Serbia Srpska Liga Vojvodina,Serbia,Srpska Liga Vojvodina,10223,20232024
data,Serbia Srpska Liga Vojvodina,Serbia,Srpska Liga Vojvodina,13130,20242025
data,Serbia Srpska Liga Vojvodina,Serbia,Srpska Liga Vojvodina,15751,20252026
data,Serbia Srpska Liga East,Serbia,Srpska Liga East,2877,20192020
data,Serbia Srpska Liga East,Serbia,Srpska Liga East,4607,20202021
data,Serbia Srpska Liga East,Serbia,Srpska Liga East,6437,20212022
data,Serbia Srpska Liga East,Serbia,Srpska Liga East,8335,20222023
data,Serbia Srpska Liga East,Serbia,Srpska Liga East,10224,20232024
data,Serbia Srpska Liga East,Serbia,Srpska Liga East,13131,20242025
data,Serbia Srpska Liga East,Serbia,Srpska Liga East,15732,20252026
data,Serbia Srpska Liga West,Serbia,Srpska Liga West,2878,20192020
data,Serbia Srpska Liga West,Serbia,Srpska Liga West,4608,20202021
data,Serbia Srpska Liga West,Serbia,Srpska Liga West,6438,20212022
data,Serbia Srpska Liga West,Serbia,Srpska Liga West,8336,20222023
data,Serbia Srpska Liga West,Serbia,Srpska Liga West,10231,20232024
data,Serbia Srpska Liga West,Serbia,Srpska Liga West,13137,20242025
data,Serbia Srpska Liga West,Serbia,Srpska Liga West,16006,20252026
data,Serbia Serbian Cup,Serbia,Serbian Cup,2879,20182019
data,Serbia Serbian Cup,Serbia,Serbian Cup,2928,20192020
data,Serbia Serbian Cup,Serbia,Serbian Cup,5067,20202021
data,Serbia Serbian Cup,Serbia,Serbian Cup,6615,20212022
data,Serbia Serbian Cup,Serbia,Serbian Cup,8324,20222023
data,Serbia Serbian Cup,Serbia,Serbian Cup,10639,20232024
data,Serbia Serbian Cup,Serbia,Serbian Cup,13480,20242025
data,Bulgaria Bulgarian Cup,Bulgaria,Bulgarian Cup,2880,20192020
data,Bulgaria Bulgarian Cup,Bulgaria,Bulgarian Cup,4866,20202021
data,Bulgaria Bulgarian Cup,Bulgaria,Bulgarian Cup,6153,20212022
data,Bulgaria Bulgarian Cup,Bulgaria,Bulgarian Cup,8220,20222023
data,Bulgaria Bulgarian Cup,Bulgaria,Bulgarian Cup,13546,20242025
